id,name,department,total_reviews_count,average_quality_rating,average_difficulty_rating,classes_taught
203815,John Bickford,Psychology,449,4.077951002227172,2.0311804008908685,"['PSYCH100', 'PSYCH370', '100', 'PSCYH100', 'PERSONALITY', 'PSY370', 'PYSCH100', 'PSY360', 'PSYCH360', 'PSY100', 'PSYCH391', 'INTROTOPSYCH', 'PHSYC100', 'PSYCH391ZZ', 'PSYC370', 'PYSCH370', 'PSYCH380', 'PSYC100', 'PSYCH270', '370', '14437', 'PSYCH100360', 'PSYCH100370', 'SOCIALPSYCH', 'PSYCH101', 'PSYCH360370', 'PERS1', 'PSY1', 'PSYCHINTR', 'PSYCHOLOGY100', 'PSYCH355', 'PSYCHOLOGY370', 'PSYCTAP100', 'SOCPSYCH', 'PSYCH240']"
77120,Randall Phillis,Biology,388,3.920103092783505,3.2989690721649483,"['BIO151', '151', '100', 'BIOLOGY151', 'BIO484', '101', 'INTROBIO151', 'BIO105', 'BIO190H', 'BIOL190H', 'BIO597A', 'BIO101', 'BIO100', 'BIO197Q', 'BIOL100', 'BIOLOGY100', 'BIOLOGY', 'BIO', 'BIO283', 'ADVCELLB', 'BIO100L']"
1621419,Laura Francis,Biology,370,2.6594594594594594,4.0,"['161H', 'BIO151', '285', 'BIO285', '151', 'BIO191', 'BIO151285', 'BI285', '291AH', 'BIOC', 'BIOB', 'BIO161H', 'BIO161', 'BIO190H', 'BIO285H', 'LABBIO151H', 'BIOL100', 'BIO100', 'BIO152', 'BIO101', 'BIO2', 'BIOLAB', 'BIOBIO']"
192549,Joanna Jeneralczuk,Mathematics,323,3.780185758513932,3.1424148606811144,"['STAT240', 'STAT501', 'STAT515', '240', 'STATS501', 'STATS240', 'STAT240ONLINE', '20848SOCIOL212', 'STATISTC240', 'STATS515', 'MATH240', 'CALC131', 'ALS101', 'MATH131', 'STATS597S', 'MATH397A', 'STATI240', 'MATH102', 'STAT240501', 'STAT140', 'STATS140']"
1617241,Chris McDaniel,Chemistry,298,2.1040268456375837,4.342281879194631,"['CHEM269', 'CHEM261', 'CHEM266', 'CHEM262', 'CHEM265', 'CHEM267', 'ORGOLAB', 'CHEM112', 'ORGO261', 'CHEM261CHEM269', 'CHEM261CHEM262C', '261', 'CHEM261262', 'CHEM265AND266', 'CHEM250', 'CHEM162', 'MATH132', 'MATH235', '100', 'MATH100']"
47704,Sut Jhally,Communication,280,4.0964285714285715,2.6142857142857143,"['COM', '288', 'COMM288', 'COMM289', '287', 'COMM386', '287387ONLINE', 'COMM297RR', 'COM287', 'COMM287', 'COM121287387', 'COMM286', 'COMM297', '103ECD', 'COM121', '387', 'COMM387', 'COMM2987', 'COMM8788', 'COMM01', 'ALLALL', 'COMM273', 'COMM297X', 'COMMSECT', 'COM387', 'COMM121287387', '375', '121287387', 'COMM', 'COMM287387', 'ADVERTISING', 'MANY', 'COMM121', 'SOC', 'COMM387ONLINE', 'COMM121287', 'COMM287121', '121287', '121', 'COMM116', 'COMM397', 'COMM1212']"
887526,Catherine Benincasa,Mathematics,265,4.203773584905661,2.7169811320754715,"['MATH132', 'CALC131', 'MATH131', 'MATH104', 'MAT127', 'MATH102', 'MATH1104', '127', 'MATH127', 'CALC127', 'CALC128', '111314', 'MATH1', 'MATH01', 'MTH104', 'MATHL02', 'AABBA01', 'MATH121', 'PRECA127', 'MATHSECT', 'MATH3920']"
837070,Catherine Lowry,Accounting,261,3.4827586206896552,3.624521072796935,"['ACCOUNTNG233', 'MGMT607', 'ACC371', 'ACC221', 'ACCOUNTING221', 'ACCOUNTG221', 'ACCOUNT221', '697TX', 'ACC222', 'ACCT221', 'ACCNG221', 'ACT221', '221', 'ACCTG221', 'ACCT331', 'ACCT222', 'AA', 'ACCOU221', 'ACCNT222', 'HTM370', 'ACG222']"
1918813,Caleb Rounds,Biology,269,3.5353159851301115,3.6059479553903344,"['BIO152', 'BIOLOGY151', 'BIO151', 'BIOLOGY285', 'BIO285', 'BIO161H', 'BIO152BIO285', '151', 'BIOLOGY152', 'BIO161', 'BIO153']"
2385263,Albert Assaf,Hospitality & Tourism,257,4.98443579766537,2.700389105058366,"['SCHMGMT644', 'MGMT650', 'MGMT644', 'SCHMGMT650', 'HTM317']"
752484,Adena Calden,Mathematics,260,4.569230769230769,2.3115384615384613,"['127', 'CAL127', 'MATH127', '127H', 'MAT127', 'CALC127', 'MATH370', 'CALC128', 'MATH128', '127128', 'MATH128H', 'MATH127H', 'MATH131', 'MATHB', 'CALC131', 'MTH127', 'CAL132', 'MATH132', 'MATH221', 'MATH', 'AWSOME', '121']"
385698,Tamara Rahhal,Psychology,240,4.8375,1.8416666666666666,"['INTROTOPSYCH', 'PSYCH100', 'PHYCH100', 'PSYCH00', '100', 'PSYCHOLOGY100', 'PYSCH100', 'PSYCH100BLEC', 'PSY100', 'PSYCH100B', 'PSYCHB', 'PSYCHA', 'PYCH100', 'PSYC100', 'INTROTOPYSCH', 'PSYCHOLOGY', 'PSYCH360H']"
287874,Peter Houlihan,Biology,236,2.7033898305084745,3.309322033898305,"['BIO551', 'BIO152', '152', 'BIO550', 'BIOL551', 'BIOL152', 'BIO153', 'BIO108', 'BIO312', 'CHEM112', 'BIOLOGY152', 'BIOLOGY153', 'BIOL597AC', 'BIO101152', 'BIO100', 'BIOL152OR101', 'BIOL101', 'BIO101', 'BIO1', 'BIO597A', 'BIO597', 'BIOL312', 'BIOL108', 'BIO069', '108', 'BIODIVERSITY', 'BIOLOGY108', 'BIOLOGY101', 'BIO102', 'INTROECO', 'BIOLOGY']"
83019,Jeffrey Beaulieu,Mathematics,237,4.510548523206751,2.261603375527426,"['101', 'MATH121', 'MATH101', 'MATH113', '121', '113', 'MATH114', '100', 'MAT121', 'MATH100', 'MTH121', 'MATH102', 'MAT104', 'MATH104', '104', 'MATH1043', '50888', 'MATH01', 'MTH104', 'MATHFORELEMEN']"
82675,Gerald Friedman,Economics,230,3.747826086956522,2.017391304347826,"['ECON103', '103', 'ECN103', 'ECO103', '103MICRO', 'ECON1003', 'ECON104', 'INTROTOMICRO', 'MICROECON', 'ECOND', 'ECONC', 'MICRO103', 'ECON103B', 'MIRCO103', 'ECONB', 'INTRO1', 'MICRO', 'ECON121', 'ECON362', 'ECON131', 'MACRO', 'ECON103ECON1', 'ECON', 'MICROECONOMICS', '103105', 'ECON105', '104', 'ECONOMICS', '105', '330', 'ECON331', 'ECON330']"
92488,Brian Burrell,Mathematics,223,4.251121076233184,2.506726457399103,"['MATH127', 'MATH233', 'STATS111', 'STAT111', 'CALC127', 'CALC233', 'MTH127', '127', 'MATH132', 'MATH131', 'STATINTR', 'STATSELEM', 'MATH100', 'MATH', 'MATH101', 'STATISTICS111', '100', 'STATS', 'STATT111', 'STATS211', '104']"
83082,Richard Halgin,Psychology,218,4.7889908256880735,2.573394495412844,"['380', 'PSYCH380', 'ABPSYCH380', 'PSCHY380', '280', 'ABNORMALPSY', 'PSY380', '380H', 'PSYCH360', 'PSYCH380H', 'PSYCH365', 'PSYCH350', 'PSYCHABN', 'PSYCH330', 'ABNORMALPSYCH', 'ABNORMAL', 'PSYCHOLOGY380', 'PSYCH', 'ABNORMLPSY', 'ABNPSYCH', 'PSYCH280', 'PSYCHOLOGY', 'ABPSY', 'PSYCH389', 'ABNORMPSY', 'PSY150', 'PS380']"
7541,Justin Fermann,Chemistry,202,3.8366336633663365,3.5346534653465347,"['CHEM123', 'CHEM103', 'CHEM101', 'CHEM190', 'CHEM112', 'CHEM111', 'CHEM122H', 'CHEM121H', '121H', 'CHEM121H122H', '101', 'CHEM121H01', 'CHEM121', 'CHEM122', 'CHEM', 'CHEMISTRY121', 'CHEMISTRY121H', '121']"
1847647,Hans Mentzen,Chemistry,202,3.257425742574257,3.876237623762376,"['CHEM111', 'CHEM11', 'CHEM112', '112', 'CHEMISTRY111', 'CHEMISTRY112']"
2118960,Sravan Surampudi,Chemistry,195,4.605128205128205,3.4410256410256412,"['CHEM262', 'CHEM112', 'CHEM261', 'CHEM111', 'ORGO262']"
1661417,Lara Al-Hariri,Chemistry,191,4.057591623036649,3.167539267015707,"['CHEM111', 'CHEM262', 'CHM262', 'CH262', '262', 'CHEM250', 'CHEM112', 'ORGO262', '121H', 'CHEN262', 'CHEM121H', 'CHEM1']"
59327,Pamela Trafford,Accounting,184,4.032608695652174,3.6793478260869565,"['321', 'SCHMGMT633', 'MGMT633', 'ACCT423', 'ACC423', 'MGMT630', 'SCHMGMT597FA', 'ACCT222', 'SCHMGMT630', 'ACC221', '697FN', 'ACCT221', 'ACCT212', 'ACC322', 'ACC222', 'ACCTG222', 'SCHMGMT631', 'MGT630', 'ACCT630', 'ACTNG321', 'ACCT321', 'ACCT650', 'MGT1', 'SOM630', 'MGMT631', 'ACCTG321', 'ACT631', 'ACCT521', 'SCHMGT630', 'ACCTGGRAD', '221', 'ACCOUNTING', 'ACCTNGGRAD', '221222', 'ACCTNG', 'ACTG221', 'SCHMGMT521', 'ACCTG221', 'ACT221', 'ACT321', 'ACCT101', 'AC321', 'ACCTNG221', 'ACT2221', 'ACCT121', 'ACT222', 'ACCTING22']"
1412623,Nathan Schnarr,Chemistry,188,4.707446808510638,3.0319148936170213,"['CHEM261', 'CHEM262', '261', 'CHEM112', 'ORGO262', 'CHEM111', 'CHEM250', 'ORGO261', 'ORGO250', 'CHEM265266', 'CHEM266', 'CHEM265']"
227364,Heath Hatch,Physics,184,3.9347826086956523,2.8260869565217392,"['PHY131', 'PHYSICS131', 'PHYS132', 'PHY132', 'PHYSICS132', 'PHYS131', 'PHYSICS125', 'PHY125', 'PHYS151', 'PHY151', 'PHSYICS131132', 'PHYS131132', '131', 'ASTRO105', 'ASTRON105', 'PHYS131OR132', 'PYSC131', 'PHYSI132', 'PHYS1', 'PHYSI131', 'PHYSI100', 'PHYS100', 'PHYCS100', 'AST105', 'ASTR105', 'PHYSICS131132', 'PHYSICS', 'PHYSICS13']"
101901,Patrick Dolenc,Economics,177,3.847457627118644,2.983050847457627,"['ECON104', 'MACRO104', 'ECON204', 'ECON103', '104', 'MICRONECON103', 'MACRO204', 'ECON311', 'MACROECON', 'ECON105', 'ECON397K', 'ECON305']"
84404,Arunas Rudvalis,Mathematics,176,1.7443181818181819,3.6420454545454546,"['321', 'CALC127', 'MATH331', 'MATH235', 'MATH133', 'MATH132', 'MATH127', 'MATH100', 'MATH01', 'MATHA', 'ASA111', 'CALC8242', 'MA127', 'MTH127', 'MATH397', 'MATH397A', '127', 'MATH131', 'MATH121', 'CALC137', 'CAL127', '121']"
82618,William Verts II,Computer Science,171,4.192982456140351,2.5146198830409356,"['CMPSCI119', 'CS119', 'CMPSC120', 'COMPSCI119', 'CMPSC105', 'CMPSC145', 'CS105', 'COMPSCI120', 'COMPSCI105', 'CMPS105', 'CMP105', 'CMPSCI105', 'MGMT301', 'COMPS105', 'CMSCI105', 'CPSCI105', 'CMPSI105', 'CSCI105', 'CMPSI120', 'COMP105', 'COMSCI105', 'CMPSI121', 'CS1', 'CS151', 'CMPSC201', 'COMPSCI', 'CS201', 'CMPSCI105195', '105', '201', 'CS105CS195A', 'CMPSCI201', 'COMPSC105', 'CPS100', 'COS105', 'COMPSCI10', 'COMPSCI1']"
545173,Hans Johnston,Mathematics,173,2.2023121387283235,3.8265895953757227,"['MATH128', 'CALC128', 'MATH127', 'MATH551', '551', 'MATH131', 'MATH331', 'MATH131AND132', 'MATH132', 'CALC131', 'MATH132H', 'MATH552', '132H', '131']"
92458,Nelson Lacey,Business,170,2.9352941176470586,3.4058823529411764,"['FIN301', '301', 'FINANCE301', 'FINAN301', 'FINOP301', 'FIN320', 'FOM301', 'FIN401', 'MGT640', 'FOMGT301', 'FINANCE', 'FINOPMGT301', 'FMGT301', 'FINANCE30']"
2416008,Marius Minea,Computer Science,169,3.3846153846153846,4.420118343195266,"['COMPSCI220', 'CS220', 'COMPSCI311', 'CS311', 'CS220CS311', 'CS220CS250CS311', 'CS250', 'CS501', 'CS220CS250', 'CS250H250', 'CS220CS311CS250', 'CS250CS220']"
83243,Thurlow Cook,Mathematics,168,2.5297619047619047,3.4226190476190474,"['CALC128', 'CALC132', 'BIO151', 'MATH132', 'MATH128', '127', 'MATH127', '132', '128', 'CALC127', 'ECON104', 'MATHCALC', 'CALCCALC', 'CALC127128', 'MAT127', 'CALC127AND128', 'CALCULUS128', 'MA127128', 'CALC131', 'MATH112', 'MATH397A']"
98567,Beatrice Botch,Chemistry,162,3.6049382716049383,3.6666666666666665,"['CHEM111', 'CHEMISTRY111', 'CHEM11', 'CHEMCHEM', 'CHEM112', 'CHEM122H', 'CHEM121', 'CHEM121H', 'CHEM121122', '122H', 'CHEM1112', 'CHM111', '111']"
841483,Wilmore Webley,Microbiology,162,4.802469135802469,2.5,"['MICRO450', 'MICRO320', 'MICROBIO320', 'MICBIO160', 'MBIO160', 'MICRO160', 'MICROBIO160', 'MICRO542', 'MICRO5665', 'BIO160', 'MICRO01', 'MIBIO160', 'MICRO100', 'MICBI160', 'MBIOC1', 'MICRO101', 'MICRO1', 'MCBIO160', 'MB160', 'MICBIO552', 'MICB160', 'MICRO115', 'MICROSECT', 'MICRO106', 'MICRO161', 'MICBIO', 'CANCERAIDS']"
1619359,Mitchell Walkowicz,Microbiology,163,3.411042944785276,2.957055214723926,"['MICRO160', 'MICROBIO160', 'MBIO160', 'MCBIO160', 'MICRO310', 'MICRO494CI', 'MIBIO160', 'MICROBIO310', '160', 'BIO160', 'MICROBIO', 'MICRO312', 'BIO100', 'MICB160', 'MICRO1']"
77072,Susan Whitbourne,Psychology,155,4.103225806451613,1.9096774193548387,"['PSY365', 'PSYCH365', 'AGING', 'PYSCH100', 'PSYCH100', 'PSY101', 'PSY100', 'PSYCH365H', 'PSYCH101', 'PSYC100', '101', '100', 'PERSONALITY', 'PSYCHOLOGY100', '365', 'HONORSTHESIS', 'INTOTOPSYCH', '100INTRO', 'PSY100365', 'PSYCHOFAGING', 'PSCHAGING', 'HONORS397']"
102012,Valerie Voorheis,Economics,151,3.4503311258278146,2.403973509933775,"['ECON104', '104', 'ECON331', 'ECON330', 'ECON104H', 'ECON397CI', '394CI', 'ECON105', 'ECON330331', 'ECON1', 'ECON103', 'ENC101', '330', 'LABORECON']"
92516,Judith Goodenough,Biology,151,4.695364238410596,1.6291390728476822,"['UWW222', 'BIO106', 'BIO288', 'BIO312', 'BIO101', 'BIO100H', 'BIO297A', 'BIO01', 'BIO105', 'BIO100', 'HIGH', 'BIOLOGY106', '106', 'HUMANBIO', 'BIOL106', 'BIOL110', 'BIO']"
82779,Russell Janis,Economics,148,2.5135135135135136,3.2027027027027026,"['394LE', 'ECON103', 'ECON104', 'ECON394LI', 'EC104383', 'ECON394', '394LI', 'ECON397W', '103', 'ECON103A', 'MICROECONOMI103', 'MICRO103', 'ECLAW01', 'ECON397L', 'ECON331', 'ECONB103', 'TACOS23', 'ECON106', 'MAC104', 'ECON308', 'ECON104MACRO', 'ECON397N', '397N', 'ECONOMICS', 'ECON101', 'ECON397', '104', 'ECON383']"
82439,Marios Philippides,Classics,145,4.268965517241379,3.0344827586206895,"['CLA224', '224GREEKMYTH', 'CLASSIC100', 'CLASSICS100', 'GREEK100', 'CLASSICS224', 'CLAS100', '224', '70583', 'GREEKMYTHOLOGY', 'CLASSICS120', 'CLSSC224', 'CLASS224', 'CLSS224', 'GREE101', 'CLASS100', 'ALL1', 'CLA200', 'CLSCS100', 'CIV100', 'CLASS101', 'CL100', 'CLS100', 'CLAS224', 'CLSCS224', 'HIST100', 'CLAS101', 'CLASSICS', 'GRKMYTH', 'ANY', 'GREEKCIVILIZAT', 'GREEKMYTH', 'CLASSICS200', 'GREEKCIV100', 'GREEKCIV', '391H', 'CLSSCS224', 'CIVMYTH', 'CLSC100', 'CLSCS100H', 'CLCS100', 'MYTHS', 'CLSCS101', 'CLSCS1', 'CLS224', 'CLASSICS1', '100']"
83040,Patricia Bianconi,Chemistry,145,1.8275862068965518,3.5448275862068965,"['CHEM342', 'CHEM121H', 'CHEM341', 'CHEM121', 'CHEM111', 'CHEM112', 'CHEMISTRY', '111', '211', 'CHEM111SEC03', 'CHEM11103', 'CHEM242', 'CHEM546', 'CHEM524']"
193928,Martha Yoder,Honors,145,4.655172413793103,3.0620689655172413,"['201H', '242H', 'AMERFAMHON', 'HIS242H', 'HIST242H', '201H242H', 'HONORS201', 'HONORS201H', 'HONORS291A', 'H291A', '291A', 'HON291A', 'HONOR291A', 'HON292', 'H291', 'HONOR292F', 'HONORS292F', '292F', 'HONORS297F', 'AMERFAMIL']"
1760754,Lori Astheimer Best,Psychology,145,4.703448275862069,2.6620689655172414,"['330', 'PSY330', 'PSYCH330', 'NEURO330', 'PS330', 'PSYCH191B', 'PSYCH391NU', '330H', 'PSYCH360']"
191694,Laurie Salame,Business,143,3.937062937062937,2.2937062937062938,"['HTM100', '100', 'HMGT100', 'HTM320', 'HTMLAW', 'HT320', 'HTMGT100', 'HTM100SEC01', 'HTMLAW320', 'HTM370', 'HTM', 'UWW340', 'HTM01', 'HTM317', 'INTROTOHGTM', 'HRTA100', 'HTM328']"
1325070,Claire Norton,Nutrition,134,4.447761194029851,1.544776119402985,"['NURT130', 'NUT130', 'NUTR130', 'NUTRITN130', 'NUTRITION130', 'NUT100', 'NUT110', 'NUTRI130', 'NUTR140', '130', '107486', 'NUTRITION120', 'NUTRO230', 'NUTRI110']"
2182132,Xueying Qin,Chemistry,140,3.2214285714285715,3.3785714285714286,"['CHEM111', 'CHEM112', 'CHEM250']"
84356,Mzamo Mangaliso,Business,131,2.3206106870229006,3.427480916030534,"['301', 'MANAGEMENT301', 'SCHMGMT494BI', 'MANAGMNT301', 'MGMT301', 'MGT301', '74953', 'MANG397', 'MGMT689', 'SOM689', 'MGMT397F', 'SCHMG497A', 'MGT397F', 'SOM497', 'SOM500', 'SOM', '497', 'MGT', 'SOM497A', 'SOM410']"
83050,Roberto Alejandro,Political Science,131,2.4885496183206106,3.5419847328244276,"['POLISCI203', '203', '171', 'POLI204', 'POLISCI171', 'POLIS171', 'POLI271', 'POL270', 'POLISCI293', '293T', 'POLI293T', 'POLSCI171', 'POL203', '56366', '21466', 'POLIPOL', 'POL1', 'POLSC171', 'POLSC395H', 'PS171', 'POLSC271', 'PS270', 'POLIS395', 'POLI270', 'POLSC170', 'POLSC121', 'POLS373', 'PHILOSOHERS', 'POLISCI373', 'POLSCI373', 'POLSCI201', 'POLISCI270', 'POLSCI271', 'POLITICALTHEORY', '271', 'POLSCI270', 'POLISCI271', 'THEORY', '363', 'POLSCI300', 'CONTPOLTHE', 'CONTPOLTH', 'P', 'POLTHEOR', 'POLISCI27', 'POLSCI397', 'POLS']"
191977,Donald Katzner,Economics,130,2.4076923076923076,3.8615384615384616,"['ECON203', '203', 'ECON1203', 'ECON203H', '13202', 'ECON203A', 'ECON177', 'ECON397J', 'ECON103', '103', 'ECON204', 'ECON307J']"
101369,Orhan Akisik,Accounting,126,2.5555555555555554,3.5873015873015874,"['ACC233', 'ACC321', 'ACCT321', 'ACC331', 'ACCT222', 'ACCTG331', 'ACCT331', 'ACC222', 'ACCOUNTG321', '331', 'ACT331', 'ACCNTNG222', 'ACCT221', 'ECON103', 'ACCTG222', 'ECONOMICS321', 'ECON321', 'ECON311', '321', 'ECON', 'ECON204', 'ECON203', 'EC101']"
64862,Robert Dow,Honors,126,2.2777777777777777,4.142857142857143,"['201H', '224H', 'AMERIWAR', 'HON201H', 'HONORS201', 'HON224H', 'HON201A', '291A', 'HONORS291A', 'HONORSSEMINAR', 'HONOR291', 'H292', 'H292W', 'METCR292', 'MET292', 'WAR292W', 'WARSECT', 'HONOR292M', 'HONORMETA', 'HONOR292', 'HONORS292W', '292M', '292W', 'HONORS292', 'HONORS292M', 'METCREAT', '292H', 'HON292W', 'HONORS293']"
88142,Gary Snyder,Chemistry,124,3.532258064516129,4.201612903225806,"['ORGO261', 'CHEM101', 'CHEM261', 'CHEM269', 'CHEM262', 'ORGO262', 'CHM261', 'CHEM161', 'CHEM265', 'CHEM261262', 'CHEMISTRY266H', 'ORGO261262', 'CHEM262262', 'CHEMISTRYORG', 'CHEMISTRY265H', 'ORGOCHEM261', 'ORG261', 'ORGANICCHEM', 'CHEM266H', 'CHEM265H', 'OCHEM', 'CHE261262', 'CHEM2621', 'ORG', 'ORGCHEM', '262', '261262']"
100144,Daniel Gerber,Medicine,124,3.9274193548387095,1.6370967741935485,"['PUBHLTH301', 'PUBHEALTH301', 'MYBODYMYHLTH', 'PUBHLTH160', '160', 'PBHLT160', 'PH160', 'PH301', 'PBHTH160', 'BODY160', 'PUB160', 'PUBH160', 'PUBH140', 'PUBHEALTH', 'PUBLICHEALTH8', 'PUBHL160', 'PUBHE160', 'HEALT160', 'PHEAL129', 'PBHEA100', 'PUBHL600', 'WRRF2', 'HLTH160', 'PUBHL490A', 'MBMH1', 'COMHE160', 'PHLTH160', 'COMHL160', 'COMHLTH160', 'MBMH', 'COMHLTH', 'MYBODY', 'COMHEALTH160', 'COMMHLTH160', 'COMMHL160', 'COMHEALTH164', 'MYBODYMYHEAL', 'COMMHEALTH160', 'COMHTLH160', 'COMHTH160', 'COMHLT160', 'COMH160', 'COM160', 'COMM160', 'CMMHLTH16', 'MBMH130', 'COMHL', 'GROUPDYNA', 'COMHL603', 'COMHEALTH']"
59525,David Adams,Computer Science,121,4.56198347107438,3.1983471074380163,"['COMP1010', 'COMP1020', 'COMP101', 'COMP2012', 'COMP2010', '92201', 'CHEM121H', 'CHEM111', 'CHM111', 'CHEM122H', 'CHEM121', 'H122', 'CHEM122', 'CHEM105', 'CHEMA', 'CHEM265', 'CHEM121122', 'CHEM265H', '122H', 'CHEM266H', 'CHEMISTRY121H', 'ORGO265H', '121H', 'ORGO266H', 'CHEM1212H', 'CHEM', '265H', '265', 'CHEM165']"
935860,Anthony Tuck,Classics,121,3.925619834710744,2.330578512396694,"['CLASSICS224', 'CLAS224', 'CLA224', 'CLASSICS103', 'CLASS101', 'CLASSICS393C', 'MYTH224', 'CLASS224', 'CLAS103', 'ARCH103', 'CLASC391A', 'CLA393A', '300', '103', 'GREEKMYTHOLOGY', 'CLASSICS300', 'CLASSICS301', 'CLSCS103', 'GREEK224', 'CLSC224', 'CLSC103', 'CLASS103', 'CLSIC126', 'CLSS103', 'CSSIC224', 'CLSC301', 'CLASI191', 'CLASC301', 'CLSC393', 'CLS300', 'CLASS300', 'CLASS395']"
82723,David Barrington,Computer Science,120,3.6083333333333334,4.266666666666667,"['COMPSCI250', 'CS250', '250', 'CICS110', 'CS121', 'CS240', 'CMPSC250', 'CMPSCI250', 'CMPSCI501', 'CS311', 'CS575', 'INFO150', 'CS187', 'CS401', 'CSA', 'CS187CS311', 'CMPSCI396']"
2010156,Timothy Pachirat,Political Science,123,4.40650406504065,3.1951219512195124,"['POLISCI111', 'POLSCI111', 'PS111']"
1552014,Erik Cheries,Psychology,114,4.815789473684211,2.5526315789473686,"['321', 'PSY350', 'PSYCH350', '391KN', 'PSYCH391KN', 'PSYCH297F', '297F', 'PSY397F', 'FPH191', 'HONORS191FPH', '296F', 'PSYCH297', 'PSY297', 'PSYCH360', 'KNKN', 'PSY355']"
82760,Brian Emond,Mathematics,113,2.9469026548672566,2.3451327433628317,"['MATH100', '101', 'MATH101102', 'MATH101AND102', 'MATH101', 'MAT101', 'ALG101', '011', 'MATH114', 'MATH102', 'MAT2', 'MTH101', 'MTH102', '102', 'MATH104', 'MATH113', 'MATH', 'MATH1012', 'MATH112']"
92440,Amir Kouzehkanani,Management,112,3.794642857142857,3.6875,"['STAT140', 'QTMI', 'SOM212', 'FINOP250', 'QTM1310', 'QTM1300', 'SOM250', 'FINOP301', 'FOMGT250', 'FINO250', 'FIN250', 'SCHMG310', 'FINOPMGT250', 'FINOPT250', 'FINANCE250', 'STATS250', 'STATS', 'TERRIBLE', 'FINOMGMT250', 'FINOPMGMT250', 'F250', 'STATISTICS', '250', 'FOMGGT250', 'STAT141', 'FOMGT210']"
2176331,Nora Junaid,Business,117,4.3931623931623935,1.982905982905983,['OIM210']
2409689,Danielle Samuels,Psychology,108,2.8333333333333335,3.1666666666666665,"['PSY100', 'PSYCH100', 'PSYCH350', 'PSYCH355', 'PSY355', 'PSYCH240', 'PSY240', 'PYSCH100', '100H', 'PSYCH241', 'PSYCH100H', 'STATS240']"
79172,Thomas Whelan,Chemistry,108,4.472222222222222,2.509259259259259,"['CHEEM111', 'CHEM112', 'CHEM110', 'CHEM111', '110', 'CHEMINTR', '111', 'CHEMISTRY', 'CH110', 'CHEM100']"
81706,Fred Feldman,Philosophy,108,3.861111111111111,2.7222222222222223,"['100', 'PHILOSOPHY100', 'PHIL100', 'PHILO100', 'PHIL160', 'PHILO101', 'PHILO160', 'ETHICALTHEORY', '563', 'PHIL161', '160', 'PHILOSOPHY160', 'ETHICS', 'PHILOSOPHY', 'INTRO', 'INTROETHIC', 'PHILOS160', '164', 'PHIL504', '161']"
305006,Zane Barlow,Biology,108,3.6203703703703702,3.7685185185185186,"['BIOCHEM275', 'BIO275', 'INTROBIOS', 'BIO100', 'BIO101', 'BIO283', 'BIOL101', 'BIO222', 'BIO2', 'BIOL283', 'BIP100', 'GENETICSWIB', 'BIOLOGY100', 'INTROBIO', 'BIO', 'BIO238', '100', 'BIOLOGY']"
2086611,Brokk Toggerson,Physics,110,2.8727272727272726,3.8454545454545452,"['P131', 'PHYSICS131', 'P181', 'PHYSC131', 'P564', 'PHYS131', 'P545', 'PHY132', 'PHYSICS132', 'P132', 'PHY381', 'PHYS132', 'PHY152']"
2936075,Mark Wilson,Computer Science,108,1.1018518518518519,4.712962962962963,"['CS575', 'COMPSCI240', 'CS240', 'Info150']"
99943,Raymond La Raja,Political Science,107,4.4485981308411215,2.4205607476635516,"['POLISCI101', 'POLSCI208', 'AMPOL101', 'POLISCI208', 'POL101', 'POLI101', '101', 'PSCI101', 'POLIS101', 'POLSC101', 'POSCI101', 'POLSI101', 'POLI100', 'POLSC394', 'POLYS101', 'AMPOL100', 'HIS101', 'POLSCI394C', 'AMERICANPOLI', 'POLISCI121', 'POLSCI101', 'POL483', 'POL100', '111', '100']"
83187,Walter Denny,Fine Arts,105,3.1523809523809523,4.180952380952381,"['ARTHIST348', 'ART-HIST334', 'AHIST115', 'ARTHIST115', 'AH115', 'ARTHIS115', 'ARTH115', '115', 'ARTHI1', 'ART115', 'HIST115', '1512', 'ARTHI115', 'AHIS115', 'ARTHI110', 'ATHIS115', 'AH381', 'ARTHI113', 'ARTH100', 'ARTHIST', 'ART115ISLAM', 'ARTHISTORY115', 'ISLAMIC', 'ISLAMICARTHIS', 'ARTHIST537', '110', 'ARH500', 'ARTHIS100', 'AH500', 'ARTHIT555', 'ARTHIS', 'ARTHIS11', 'ARTHIST1', 'ARH115']"
83087,Mark Huyler,Animal Science,106,4.160377358490566,3.3207547169811322,"['BIO151', '151', 'BIO101', 'ANSCI332', 'BS151', 'B100', 'BIO151SECD', 'ANSCI101', 'BIOD', 'BIO100', 'NUTRITION', 'ANISCI', 'ANIMLNUTRITION', 'ANSCI103', 'AS332', 'ANSCI10']"
1694321,Christiane Meyer Healey,Biology,104,3.673076923076923,3.2211538461538463,"['BIO287', 'BIO152', 'BIOLOGY152', 'BIO102', '152', 'icons189H', 'BIO280', 'BIO487', 'BIO487H', 'BIO110', 'BIO312']"
1236721,Jason Stevens,Physics,102,3.1666666666666665,3.6470588235294117,"['PHYS152', 'PHY152', 'PHY151', 'PHYS151', 'P151', 'PHYSICS151', 'P152', 'PHYSICS152', '151', '152', 'FIZZ151', 'PHY139']"
