id,name,department,University,University_ID,reviews_count,file_location,date_range
2514617,Brian Uzzi,Business,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2555131,Mark Fisher,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2568500,Adriana Weisleder,Communication,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2579000,Jennie Rogers,Computer Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2581007,Tom Mitoraj,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2614787,Jacqueline Stevens,Political Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2623192,Elizabeth Tipton,Mathematics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2638212,Stephen Nelson,Political Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2545965,Jibran Ilyas,Computer Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2782124,Scott Ogawa,Economics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2801544,Mallory Thompson,Music,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2805271,Richard Carthew,Biology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2826617,Dongning Guo,Information Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2834239,Jonathan Siegel,Communication,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
